Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
140,j0p0PSFB_Step10: substep0 u_x,-1,1,1,-0.7240884823632
141,j0p0PSFB_Step10: substep0 u_y,-1,1,1,-0.4418901412722
142,j0p0PSFB_Step10: substep0 u_z,-1,1,1,-0.353608278305
143,j0p0PSFB_Step11: left state r,20000000,747989353500,149597870.691,222582467.3092
144,j0p0PSFB_Step11: left state RA,-25.13274122872,25.13274122872,1,2.398664629215
145,j0p0PSFB_Step11: left state DEC,-1.570796326795,1.570796326795,1,0.2808089280677
146,j0p0PSFB_Step11: left state v,0,297.8469183259,29.78469183259,23.42094444645
147,j0p0PSFB_Step11: left state vRA,-25.13274122872,25.13274122872,1,3.900939364905
148,j0p0PSFB_Step11: left state vDEC,-25.13274122872,25.13274122872,1,-0.3290590153927
149,j0p0PSFB_Step11: left state mass,1e-13,5000,5000,881.9084877208
150,j0p0PSFB_Step11: virtual chemical fuel,0,5000,5000,1.886433623856e-08
151,j0p0PSFB_Step11: virtual electric propellant,0,5000,5000,66.54313117968
152,j0p0PSFB_Step11: substep0 u_x,-1,1,1,-0.6203130284804
153,j0p0PSFB_Step11: substep0 u_y,-1,1,1,-0.4953030694606
154,j0p0PSFB_Step11: substep0 u_z,-1,1,1,-0.4631966903229
155,j0p0PSFB_Step12: left state r,20000000,747989353500,149597870.691,220399754.114
156,j0p0PSFB_Step12: left state RA,-25.13274122872,25.13274122872,1,2.653433268359
157,j0p0PSFB_Step12: left state DEC,-1.570796326795,1.570796326795,1,0.1854444622656
158,j0p0PSFB_Step12: left state v,0,297.8469183259,29.78469183259,23.86609330094
159,j0p0PSFB_Step12: left state vRA,-25.13274122872,25.13274122872,1,4.195355117805
160,j0p0PSFB_Step12: left state vDEC,-25.13274122872,25.13274122872,1,-0.3972878089808
161,j0p0PSFB_Step12: left state mass,1e-13,5000,5000,875.9896805822
162,j0p0PSFB_Step12: virtual chemical fuel,0,5000,5000,1.889626032818e-08
163,j0p0PSFB_Step12: virtual electric propellant,0,5000,5000,72.46193831834
164,j0p0PSFB_Step12: substep0 u_x,-1,1,1,-0.4961732742228
165,j0p0PSFB_Step12: substep0 u_y,-1,1,1,-0.5390364029502
166,j0p0PSFB_Step12: substep0 u_z,-1,1,1,-0.5374029756783
167,j0p0PSFB_Step13: left state r,20000000,747989353500,149597870.691,217360992.1321
168,j0p0PSFB_Step13: left state RA,-25.13274122872,25.13274122872,1,2.90650664143
169,j0p0PSFB_Step13: left state DEC,-1.570796326795,1.570796326795,1,0.07467462568855
170,j0p0PSFB_Step13: left state v,0,297.8469183259,29.78469183259,24.40524456759
171,j0p0PSFB_Step13: left state vRA,-25.13274122872,25.13274122872,1,4.502477955568
172,j0p0PSFB_Step13: left state vDEC,-25.13274122872,25.13274122872,1,-0.4337032293053
173,j0p0PSFB_Step13: left state mass,1e-13,5000,5000,869.984593169
174,j0p0PSFB_Step13: virtual chemical fuel,0,5000,5000,1.892466032094e-08
175,j0p0PSFB_Step13: virtual electric propellant,0,5000,5000,78.46702573156
176,j0p0PSFB_Step13: substep0 u_x,-1,1,1,-0.3236641426435
177,j0p0PSFB_Step13: substep0 u_y,-1,1,1,-0.5108898763898
178,j0p0PSFB_Step13: substep0 u_z,-1,1,1,-0.602433357935
179,j0p0PSFB_Step14: left state r,20000000,747989353500,149597870.691,213981419.1736
180,j0p0PSFB_Step14: left state RA,-25.13274122872,25.13274122872,1,3.164562992069
181,j0p0PSFB_Step14: left state DEC,-1.570796326795,1.570796326795,1,-0.04585319618039
182,j0p0PSFB_Step14: left state v,0,297.8469183259,29.78469183259,24.96770449896
183,j0p0PSFB_Step14: left state vRA,-25.13274122872,25.13274122872,1,4.816350710865
184,j0p0PSFB_Step14: left state vDEC,-25.13274122872,25.13274122872,1,-0.4341109308097
185,j0p0PSFB_Step14: left state mass,1e-13,5000,5000,864.1415027029
186,j0p0PSFB_Step14: virtual chemical fuel,0,5000,5000,1.894952825719e-08
187,j0p0PSFB_Step14: virtual electric propellant,0,5000,5000,84.31011619759
188,j0p0PSFB_Step14: substep0 u_x,-1,1,1,-0.1470497288408
189,j0p0PSFB_Step14: substep0 u_y,-1,1,1,-0.4950712935326
190,j0p0PSFB_Step14: substep0 u_z,-1,1,1,-0.6034950004628
191,j0p0PSFB_Step15: left state r,20000000,747989353500,149597870.691,210804242.3324
192,j0p0PSFB_Step15: left state RA,-25.13274122872,25.13274122872,1,3.435273913974
193,j0p0PSFB_Step15: left state DEC,-1.570796326795,1.570796326795,1,-0.1685073952044
194,j0p0PSFB_Step15: left state v,0,297.8469183259,29.78469183259,25.49479162044
195,j0p0PSFB_Step15: left state vRA,-25.13274122872,25.13274122872,1,5.127710544888
196,j0p0PSFB_Step15: left state vDEC,-25.13274122872,25.13274122872,1,-0.3971175262728
197,j0p0PSFB_Step15: left state mass,1e-13,5000,5000,858.5273603215
198,j0p0PSFB_Step15: virtual chemical fuel,0,5000,5000,1.897085706959e-08
199,j0p0PSFB_Step15: virtual electric propellant,0,5000,5000,89.92425857897
200,j0p0PSFB_Step15: substep0 u_x,-1,1,1,-0.02741406055127
201,j0p0PSFB_Step15: substep0 u_y,-1,1,1,-0.4471090936274
202,j0p0PSFB_Step15: substep0 u_z,-1,1,1,-0.5749867876435
203,j0p0PSFB_Step16: left state r,20000000,747989353500,149597870.691,208372311.5529
204,j0p0PSFB_Step16: left state RA,-25.13274122872,25.13274122872,1,3.726148122782
205,j0p0PSFB_Step16: left state DEC,-1.570796326795,1.570796326795,1,-0.2828664137704
206,j0p0PSFB_Step16: left state v,0,297.8469183259,29.78469183259,25.91314987783
207,j0p0PSFB_Step16: left state vRA,-25.13274122872,25.13274122872,1,5.427781078845
208,j0p0PSFB_Step16: left state vDEC,-25.13274122872,25.13274122872,1,-0.3263014577321
209,j0p0PSFB_Step16: left state mass,1e-13,5000,5000,853.3612944599
210,j0p0PSFB_Step16: virtual chemical fuel,0,5000,5000,1.898864062284e-08
211,j0p0PSFB_Step16: virtual electric propellant,0,5000,5000,95.09032444066
212,j0p0PSFB_Step16: substep0 u_x,-1,1,1,0.05667320711972
213,j0p0PSFB_Step16: substep0 u_y,-1,1,1,-0.4027096071661
214,j0p0PSFB_Step16: substep0 u_z,-1,1,1,-0.4663696151818
215,j0p0PSFB_Step17: left state r,20000000,747989353500,149597870.691,207156192.6107
216,j0p0PSFB_Step17: left state RA,-25.13274122872,25.13274122872,1,4.04165836367
217,j0p0PSFB_Step17: left state DEC,-1.570796326795,1.570796326795,1,-0.3757790518873
218,j0p0PSFB_Step17: left state v,0,297.8469183259,29.78469183259,26.16031218304
219,j0p0PSFB_Step17: left state vRA,-25.13274122872,25.13274122872,1,5.712551699957
220,j0p0PSFB_Step17: left state vDEC,-25.13274122872,25.13274122872,1,-0.2284606747933
221,j0p0PSFB_Step17: left state mass,1e-13,5000,5000,848.9755791747
222,j0p0PSFB_Step17: virtual chemical fuel,0,5000,5000,1.900287374866e-08
223,j0p0PSFB_Step17: virtual electric propellant,0,5000,5000,99.47603972585
224,j0p0PSFB_Step17: substep0 u_x,-1,1,1,0.03693723881036
225,j0p0PSFB_Step17: substep0 u_y,-1,1,1,-0.3815269023142
226,j0p0PSFB_Step17: substep0 u_z,-1,1,1,-0.3151216378896
227,j0p0PSFB_Step18: left state r,20000000,747989353500,149597870.691,207468839.8457
228,j0p0PSFB_Step18: left state RA,-25.13274122872,25.13274122872,1,4.378650945037
229,j0p0PSFB_Step18: left state DEC,-1.570796326795,1.570796326795,1,-0.4335485628908
230,j0p0PSFB_Step18: left state v,0,297.8469183259,29.78469183259,26.18372509949
231,j0p0PSFB_Step18: left state vRA,-25.13274122872,25.13274122872,1,5.982719695127
232,j0p0PSFB_Step18: left state vDEC,-25.13274122872,25.13274122872,1,-0.1127931381508
233,j0p0PSFB_Step18: left state mass,1e-13,5000,5000,845.458557114
234,j0p0PSFB_Step18: virtual chemical fuel,0,5000,5000,1.901355227563e-08
235,j0p0PSFB_Step18: virtual electric propellant,0,5000,5000,102.9930617865
236,j0p0PSFB_Step18: substep0 u_x,-1,1,1,0.07194718350821
237,j0p0PSFB_Step18: substep0 u_y,-1,1,1,-0.3783074265584
238,j0p0PSFB_Step18: substep0 u_z,-1,1,1,-0.1072287876699
239,j0p0PSFB_Step19: left state r,20000000,747989353500,149597870.691,209373867.5638
240,j0p0PSFB_Step19: left state RA,-25.13274122872,25.13274122872,1,4.723541904681
241,j0p0PSFB_Step19: left state DEC,-1.570796326795,1.570796326795,1,-0.4467661453318
242,j0p0PSFB_Step19: left state v,0,297.8469183259,29.78469183259,25.9952230276
243,j0p0PSFB_Step19: left state vRA,-25.13274122872,25.13274122872,1,6.243236982914
244,j0p0PSFB_Step19: left state vDEC,-25.13274122872,25.13274122872,1,0.01150278351356
245,j0p0PSFB_Step19: left state mass,1e-13,5000,5000,842.6253271324
246,j0p0PSFB_Step19: virtual chemical fuel,0,5000,5000,1.902067305347e-08
247,j0p0PSFB_Step19: virtual electric propellant,0,5000,5000,105.8262917681
248,j0p0PSFB_Step19: substep0 u_x,-1,1,1,-0.1646866589635
249,j0p0PSFB_Step19: substep0 u_y,-1,1,1,-0.3164839919105
250,j0p0PSFB_Step19: substep0 u_z,-1,1,1,-0.1127968588505
Findex, Description, Lowerbound, Upperbound, Value
0,objective function,-1e+30,1e+30,-0.1679946528949
1,j0p0PSFBEphemerisPeggedIntercept: V_infinity_in magnitude,-10,0,-6.461972161933
2,j0p0PSFB_Step0: substep 0 control magnitude,0,1,0.8010189149368
3,j0p0PSFB_Step0: left match point x,-1e-13,1e-13,-5.19892599784e-08
4,j0p0PSFB_Step0: left match point y,-1e-13,1e-13,1.005490832043e-06
5,j0p0PSFB_Step0: left match point z,-1e-13,1e-13,-2.385170031795e-06
6,j0p0PSFB_Step0: left match point xdot,-1e-13,1e-13,8.871968254394e-05
7,j0p0PSFB_Step0: left match point ydot,-1e-13,1e-13,-4.767385042176e-05
8,j0p0PSFB_Step0: left match point zdot,-1e-13,1e-13,-1.561740756799e-05
9,j0p0PSFB_Step0: left match point mass,-1e-13,1e-13,5.238660687633e-06
10,j0p0PSFB_Step0: left match point virtual chemical fuel,-1e-13,1e-13,3.656720547298e-12
