Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
202,j0p2MGALT: step 16 u_x,-1,1,1,2.223976223226e-05
203,j0p2MGALT: step 16 u_y,-1,1,1,-1.936921674162e-06
204,j0p2MGALT: step 16 u_z,-1,1,1,2.296322690443e-06
205,j0p2MGALT: step 17 u_x,-1,1,1,2.502364876156e-05
206,j0p2MGALT: step 17 u_y,-1,1,1,-9.141193887841e-06
207,j0p2MGALT: step 17 u_z,-1,1,1,1.220357472187e-06
208,j0p2MGALT: step 18 u_x,-1,1,1,0.0364635409267
209,j0p2MGALT: step 18 u_y,-1,1,1,-0.008849166466549
210,j0p2MGALT: step 18 u_z,-1,1,1,-0.0100210946095
211,j0p2MGALT: step 19 u_x,-1,1,1,0.5221077135045
212,j0p2MGALT: step 19 u_y,-1,1,1,-0.1142772123735
213,j0p2MGALT: step 19 u_z,-1,1,1,-0.2351695479858
214,j0p3MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183259,29.78469183259,29.78469183259,-1.21967147538
215,j0p3MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183259,29.78469183259,29.78469183259,2.062182013634
216,j0p3MGALTEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183259,29.78469183259,29.78469183259,-2.776188506749
217,j0p3MGALT: phase flight time,29290373.70566,103680000,5022642.890913,29290373.70466
218,j0p3MGALTEphemerisPeggedIntercept: event left state mass,1e-13,525.2,525.2,99.27056566158
219,j0p3MGALTEphemerisPeggedIntercept: V_infinity_x,-20,20,29.78469183259,0.9563726032022
220,j0p3MGALTEphemerisPeggedIntercept: V_infinity_y,-20,20,29.78469183259,-1.694785633831
221,j0p3MGALTEphemerisPeggedIntercept: V_infinity_z,-20,20,29.78469183259,4.13614827004
222,j0p3MGALT: virtual chemical fuel,0,525.2,525.2,2.5414424e-13
223,j0p3MGALT: virtual electric propellant,0,525.2,525.2,4.334829716572
224,j0p3MGALT: step 0 u_x,-1,1,1,7.746591867974e-06
225,j0p3MGALT: step 0 u_y,-1,1,1,-2.565010010502e-06
226,j0p3MGALT: step 0 u_z,-1,1,1,6.967008459036e-07
227,j0p3MGALT: step 1 u_x,-1,1,1,9.381460233104e-07
228,j0p3MGALT: step 1 u_y,-1,1,1,-1.611701454185e-06
229,j0p3MGALT: step 1 u_z,-1,1,1,-7.190118135325e-07
230,j0p3MGALT: step 2 u_x,-1,1,1,5.762481081195e-07
231,j0p3MGALT: step 2 u_y,-1,1,1,-2.115306182437e-06
232,j0p3MGALT: step 2 u_z,-1,1,1,-9.862508557834e-06
233,j0p3MGALT: step 3 u_x,-1,1,1,1.949057290718e-05
234,j0p3MGALT: step 3 u_y,-1,1,1,3.309944639707e-06
235,j0p3MGALT: step 3 u_z,-1,1,1,-1.956567561334e-05
236,j0p3MGALT: step 4 u_x,-1,1,1,1.077990153986e-05
237,j0p3MGALT: step 4 u_y,-1,1,1,-1.264740675855e-06
238,j0p3MGALT: step 4 u_z,-1,1,1,-9.846846457995e-06
239,j0p3MGALT: step 5 u_x,-1,1,1,1.984546044165e-06
240,j0p3MGALT: step 5 u_y,-1,1,1,3.91147403356e-09
241,j0p3MGALT: step 5 u_z,-1,1,1,-6.79365885492e-06
242,j0p3MGALT: step 6 u_x,-1,1,1,0.0001561047521925
243,j0p3MGALT: step 6 u_y,-1,1,1,3.836703000548e-05
