Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
136,j0p0PSBI_Step10: left state vDEC,-25.13274122872,25.13274122872,1,-19.08034879449
137,j0p0PSBI_Step10: left state mass,1e-13,525.2,525.2,504.1758740703
138,j0p0PSBI_Step10: virtual chemical fuel,0,525.2,525.2,0.02320325172755
139,j0p0PSBI_Step10: virtual electric propellant,0,525.2,525.2,20.96606027715
140,j0p0PSBI_Step10: substep0 u_x,-1,1,1,-0.3563855415504
141,j0p0PSBI_Step10: substep0 u_y,-1,1,1,-0.2337253975218
142,j0p0PSBI_Step10: substep0 u_z,-1,1,1,-0.03896886993069
143,j0p0PSBI_Step11: left state r,20000000,747989353500,149597870.691,229928810.0735
144,j0p0PSBI_Step11: left state RA,-25.13274122872,25.13274122872,1,2.536862216728
145,j0p0PSBI_Step11: left state DEC,-1.570796326795,1.570796326795,1,0.2551336229738
146,j0p0PSBI_Step11: left state v,0,297.8469183259,29.78469183259,22.44246365489
147,j0p0PSBI_Step11: left state vRA,-25.13274122872,25.13274122872,1,-24.36800252142
148,j0p0PSBI_Step11: left state vDEC,-25.13274122872,25.13274122872,1,16.00365627663
149,j0p0PSBI_Step11: left state mass,1e-13,525.2,525.2,502.3487040073
150,j0p0PSBI_Step11: virtual chemical fuel,0,525.2,525.2,0.02345704081992
151,j0p0PSBI_Step11: virtual electric propellant,0,525.2,525.2,22.78899615636
152,j0p0PSBI_Step11: substep0 u_x,-1,1,1,-0.3563847381698
153,j0p0PSBI_Step11: substep0 u_y,-1,1,1,-0.2337255549316
154,j0p0PSBI_Step11: substep0 u_z,-1,1,1,-0.0389700296607
155,j0p0PSBI_Step12: left state r,20000000,747989353500,149597870.691,233990863.8964
156,j0p0PSBI_Step12: left state RA,-25.13274122872,25.13274122872,1,2.703036987468
157,j0p0PSBI_Step12: left state DEC,-1.570796326795,1.570796326795,1,0.1948288108635
158,j0p0PSBI_Step12: left state v,0,297.8469183259,29.78469183259,22.11851039706
159,j0p0PSBI_Step12: left state vRA,-25.13274122872,25.13274122872,1,-5.317143399498
160,j0p0PSBI_Step12: left state vDEC,-25.13274122872,25.13274122872,1,3.489736713929
161,j0p0PSBI_Step12: left state mass,1e-13,525.2,525.2,500.5868535799
162,j0p0PSBI_Step12: virtual chemical fuel,0,525.2,525.2,0.02370105085306
163,j0p0PSBI_Step12: virtual electric propellant,0,525.2,525.2,24.5471488567
164,j0p0PSBI_Step12: substep0 u_x,-1,1,1,-0.3563839320103
165,j0p0PSBI_Step12: substep0 u_y,-1,1,1,-0.2337255931675
166,j0p0PSBI_Step12: substep0 u_z,-1,1,1,-0.03897115057335
167,j0p0PSBI_Step13: left state r,20000000,747989353500,149597870.691,236995224.8065
168,j0p0PSBI_Step13: left state RA,-25.13274122872,25.13274122872,1,2.861231440209
169,j0p0PSBI_Step13: left state DEC,-1.570796326795,1.570796326795,1,0.1312990727064
170,j0p0PSBI_Step13: left state v,0,297.8469183259,29.78469183259,21.90724907722
171,j0p0PSBI_Step13: left state vRA,-25.13274122872,25.13274122872,1,-5.11337514227
172,j0p0PSBI_Step13: left state vDEC,-25.13274122872,25.13274122872,1,22.37788402191
173,j0p0PSBI_Step13: left state mass,1e-13,525.2,525.2,498.8714879725
174,j0p0PSBI_Step13: virtual chemical fuel,0,525.2,525.2,0.02392815419964
175,j0p0PSBI_Step13: virtual electric propellant,0,525.2,525.2,26.25938132164
176,j0p0PSBI_Step13: substep0 u_x,-1,1,1,-0.3563831174525
